0.030400,893656
0.030500,893656
0.030600,893656
0.030700,893656
0.030800,893656
0.030900,893656
0.031000,893656
0.031100,893528
0.031200,893528
0.031300,893528
0.031400,893528
0.031500,895832
0.031600,895832
0.031700,371536
0.031800,371536
0.031900,371536
0.032000,371536
0.032100,387920
0.032200,387920
0.032300,387920
0.032400,387920
0.032500,354640
0.032600,354640
0.032700,485716
0.032800,485716
0.032900,485700
0.033000,485700
0.033100,485700
0.033200,485700
0.033300,485702
0.033400,485702
0.033500,485638
0.033600,485638
0.033700,485638
0.033800,485638
0.033900,485638
0.034000,485638
0.034100,486662
0.034200,486662
0.034300,421126
0.034400,421126
0.034500,425222
0.034600,425222
0.034700,425222
0.034800,425222
0.034900,294150
0.035000,294150
0.035100,818182
0.035200,818182
0.035300,818182
0.035400,818182
0.035500,818214
0.035600,818214
0.035700,818210
0.035800,818210
0.035900,818210
0.036000,818210
0.036100,818210
0.036200,818210
0.036300,818210
0.036400,818210
0.036500,949283
0.036600,949283
0.036700,687137
0.036800,687137
0.036900,719905
0.037000,719905
0.037100,195617
0.037200,195617
0.037300,261153
0.037400,261153
0.037500,261153
0.037600,261153
0.037700,261121
0.037800,261121
0.037900,253057
0.038000,253057
0.038100,515201
0.038200,515201
0.038300,515201
0.038400,515201
0.038500,515200
0.038600,515200
0.038700,515208
0.038800,515208
0.038900,515208
0.039000,515208
0.039100,515080
0.039200,515080
0.039300,515592
0.039400,515592
0.039500,515592
0.039600,515592
0.039700,1039872
0.039800,1039872
0.039900,1023504
0.040000,1023504
0.040100,1022992
0.040200,1022992
0.040300,1031248
0.040400,1031248
0.040500,1030224
0.040600,1030224
0.040700,1030208
0.040800,1030208
0.040900,1046596
0.041000,1046596
0.041100,1042500
0.041200,1042500
0.041300,1042436
0.041400,1042436
0.041500,1043716
0.041600,1043716
0.041700,978180
0.041800,978180
0.041900,978180
0.042000,978180
0.042100,982272
0.042200,982272
0.042300,980232
0.042400,980232
0.042500,980232
0.042600,980232
0.042700,980232
0.042800,980232
0.042900,1045768
0.043000,1045768
0.043100,1044744
0.043200,1044744
0.043300,1044744
0.043400,1044744
0.043500,1044744
0.043600,1044744
0.043700,1044744
0.043800,1044744
0.043900,1044744
0.044000,1044744
0.044100,1044744
0.044200,1044744
0.044300,1044744
0.044400,1044744
0.044500,1044872
0.044600,1044872
0.044700,1044616
0.044800,1044616
0.044900,1045128
0.045000,1045128
0.045100,1045120
0.045200,1045120
0.045300,1028768
0.045400,1028768
0.045500,1030816
0.045600,1030816
0.045700,768672
0.045800,768672
0.045900,768672
0.046000,768672
0.046100,1030816
0.046200,1030816
0.046300,768672
0.046400,768672
0.046500,768672
0.046600,768672
0.046700,768672
0.046800,768672
0.046900,768672
0.047000,768672
0.047100,768672
0.047200,768672
0.047300,637616
0.047400,637616
0.047500,768560
0.047600,768560
0.047700,637489
0.047800,637489
0.047900,768561
0.048000,768561
0.048100,244273
0.048200,244273
0.048300,244273
0.048400,244273
0.048500,244273
0.048600,244273
0.048700,244273
0.048800,244273
0.048900,244273
0.049000,244273
0.049100,244273
0.049200,244273
0.049300,236081
0.049400,236081
0.049500,236083
0.049600,236083
0.049700,497715
0.049800,497715
0.049900,495731
0.050000,495731
0.050100,495731
0.050200,495731
0.050300,495731
0.050400,495731
0.050500,495731
0.050600,495731
0.050700,495731
0.050800,495731
0.050900,430195
0.051000,430195
0.051100,446579
0.051200,446579
0.051300,413815
0.051400,413815
0.051500,413813
0.051600,413813
0.051700,414069
0.051800,414069
0.051900,414005
0.052000,414005
0.052100,414517
0.052200,414517
0.052300,414517
0.052400,414517
0.052500,414513
0.052600,414513
0.052700,414521
0.052800,414521
0.052900,410425
0.053000,410425
0.053100,410425
0.053200,410425
0.053300,410425
0.053400,410425
0.053500,410425
0.053600,410425
0.053700,410425
0.053800,410425
0.053900,410553
0.054000,410553
0.054100,410552
0.054200,410552
0.054300,410616
0.054400,410616
0.054500,410600
0.054600,410600
0.054700,279532
0.054800,279532
0.054900,280556
0.055000,280556
0.055100,18412
0.055200,18412
0.055300,18412
0.055400,18412
0.055500,542700
0.055600,542700
0.055700,526316
0.055800,526316
0.055900,526316
0.056000,526316
0.056100,526316
0.056200,526316
0.056300,526316
0.056400,526316
0.056500,526318
0.056600,526318
0.056700,526254
0.056800,526254
0.056900,526270
0.057000,526270
0.057100,526270
0.057200,526270
0.057300,526270
0.057400,526270
0.057500,526266
0.057600,526266
0.057700,526267
0.057800,526267
0.057900,526267
0.058000,526267
0.058100,525243
0.058200,525243
0.058300,533435
0.058400,533435
0.058500,533435
0.058600,533435
0.058700,9147
0.058800,9147
0.058900,11195
0.059000,11195
0.059100,3003
0.059200,3003
0.059300,68539
0.059400,68539
0.059500,68603
0.059600,68603
0.059700,68571
0.059800,68571
0.059900,66523
0.060000,66523
0.060100,99295
0.060200,99295
0.060300,99293
0.060400,99293
0.060500,33789
0.060600,33789
0.060700,41853
0.060800,41853
0.060900,41853
0.061000,41853
0.061100,9087
0.061200,9087
0.061300,11127
0.061400,11127
0.061500,11255
0.061600,11255
0.061700,10743
0.061800,10743
0.061900,10751
0.062000,10751
0.062100,2543
0.062200,2543
0.062300,6639
0.062400,6639
0.062500,7151
0.062600,7151
0.062700,6895
0.062800,6895
0.062900,6895
0.063000,6895
0.063100,6911
0.063200,6911
0.063300,6903
0.063400,6903
0.063500,6903
0.063600,6903
0.063700,6903
0.063800,6903
0.063900,6903
0.064000,6903
0.064100,6903
0.064200,6903
0.064300,39671
0.064400,39671
0.064500,37623
0.064600,37623
0.064700,103159
0.064800,103159
0.064900,99063
0.065000,99063
0.065100,107255
0.065200,107255
0.065300,107255
0.065400,107255
0.065500,107223
0.065600,107223
0.065700,99287
0.065800,99287
0.065900,230357
0.066000,230357
0.066100,230357
0.066200,230357
0.066300,230357
0.066400,230357
0.066500,230359
0.066600,230359
0.066700,230357
0.066800,230357
0.066900,492501
0.067000,492501
0.067100,361429
0.067200,361429
0.067300,377685
0.067400,377685
0.067500,345045
0.067600,345045
0.067700,352981
0.067800,352981
0.067900,352983
0.068000,352983
0.068100,287446
0.068200,287446
0.068300,288470
0.068400,288470
0.068500,288470
0.068600,288470
0.068700,288470
0.068800,288470
0.068900,288470
0.069000,288470
0.069100,812758
0.069200,812758
0.069300,550550
0.069400,550550
0.069500,550582
0.069600,550582
0.069700,681650
0.069800,681650
0.069900,681650
0.070000,681650
0.070100,665266
0.070200,665266
0.070300,669362
0.070400,669362
0.070500,669362
0.070600,669362
0.070700,669362
0.070800,669362
0.070900,669362
0.071000,669362
0.071100,669346
0.071200,669346
0.071300,669346
0.071400,669346
0.071500,669346
0.071600,669346
0.071700,702114
0.071800,702114
0.071900,571042
0.072000,571042
0.072100,573090
0.072200,573090
0.072300,573090
0.072400,573090
0.072500,573090
0.072600,573090
0.072700,568482
0.072800,568482
0.072900,584867
0.073000,584867
0.073100,584739
0.073200,584739
0.073300,584739
0.073400,584739
0.073500,584739
0.073600,584739
0.073700,846883
0.073800,846883
0.073900,814115
0.074000,814115
0.074100,879651
0.074200,879651
0.074300,355363
0.074400,355363
0.074500,486435
0.074600,486435
0.074700,478241
0.074800,478241
0.074900,482337
0.075000,482337
0.075100,482345
0.075200,482345
0.075300,482313
0.075400,482313
0.075500,482313
0.075600,482313
0.075700,482569
0.075800,482569
0.075900,482568
0.076000,482568
0.076100,482568
0.076200,482568
0.076300,482568
0.076400,482568
0.076500,515400
0.076600,515400
0.076700,514368
0.076800,514368
0.076900,1038656
0.077000,1038656
0.077100,1038656
0.077200,1038656
0.077300,1022272
0.077400,1022272
0.077500,1030464
0.077600,1030464
0.077700,1030464
0.077800,1030464
0.077900,768064
0.078000,768064
0.078100,769092
0.078200,769092
0.078300,769092
0.078400,769092
0.078500,769092
0.078600,769092
0.078700,769028
0.078800,769028
0.078900,769044
0.079000,769044
0.079100,769044
0.079200,769044
0.079300,769040
0.079400,769040
0.079500,769044
0.079600,769044
0.079700,785428
0.079800,785428
0.079900,719888
0.080000,719888
0.080100,719896
0.080200,719896
0.080300,719880
0.080400,719880
0.080500,982536
0.080600,982536
0.080700,851464
0.080800,851464
0.080900,851456
0.081000,851456
0.081100,917120
0.081200,917120
0.081300,913024
0.081400,913024
0.081500,913024
0.081600,913024
0.081700,1043584
0.081800,1043584
0.081900,1041540
0.082000,1041540
0.082100,1041540
0.082200,1041540
0.082300,1041540
0.082400,1041540
0.082500,1045636
0.082600,1045636
0.082700,1044612
0.082800,1044612
0.082900,1044484
0.083000,1044484
0.083100,1044740
0.083200,1044740
0.083300,1044740
0.083400,1044740
0.083500,1044740
0.083600,1044740
0.083700,1044740
0.083800,1044740
0.083900,1044756
0.084000,1044756
0.084100,1044752
0.084200,1044752
0.084300,1044752
0.084400,1044752
0.084500,1044816
0.084600,1044816
0.084700,1044560
0.084800,1044560
0.084900,1044561
0.085000,1044561
0.085100,1044561
0.085200,1044561
0.085300,913473
0.085400,913473
0.085500,915529
0.085600,915529
0.085700,911433
0.085800,911433
0.085900,911433
0.086000,911433
0.086100,911433
0.086200,911433
0.086300,915529
0.086400,915529
0.086500,911433
0.086600,911433
0.086700,911433
0.086800,911433
0.086900,911433
0.087000,911433
0.087100,845897
0.087200,845897
0.087300,911945
0.087400,911945
0.087500,649737
0.087600,649737
0.087700,653835
0.087800,653835
0.087900,637451
0.088000,637451
0.088100,637451
0.088200,637451
0.088300,637450
0.088400,637450
0.088500,637482
0.088600,637482
0.088700,637482
0.088800,637482
0.088900,637482
0.089000,637482
0.089100,637498
0.089200,637498
0.089300,637490
0.089400,637490
0.089500,635570
0.089600,635570
0.089700,635058
0.089800,635058
0.089900,635314
0.090000,635314
0.090100,635314
0.090200,635314
0.090300,635314
0.090400,635314
0.090500,635298
0.090600,635298
0.090700,635314
0.090800,635314
0.090900,627122
0.091000,627122
0.091100,758194
0.091200,758194
0.091300,234418
0.091400,234418
0.091500,234402
0.091600,234402
0.091700,234402
0.091800,234402
0.091900,234418
0.092000,234418
0.092100,234418
0.092200,234418
0.092300,234418
0.092400,234418
0.092500,234402
0.092600,234402
0.092700,201635
0.092800,201635
0.092900,201635
0.093000,201635
0.093100,202659
0.093200,202659
0.093300,198563
0.093400,198563
0.093500,198563
0.093600,198563
0.093700,198627
0.093800,198627
0.093900,198499
0.094000,198499
0.094100,198507
0.094200,198507
0.094300,198251
0.094400,198251
0.094500,198255
0.094600,198255
0.094700,132207
0.094800,132207
0.094900,132223
0.095000,132223
0.095100,148607
0.095200,148607
0.095300,17535
0.095400,17535
0.095500,279679
0.095600,279679
0.095700,278655
0.095800,278655
0.095900,278655
0.096000,278655
0.096100,278655
0.096200,278655
0.096300,278655
0.096400,278655
0.096500,278783
0.096600,278783
0.096700,278751
0.096800,278751
0.096900,279007
0.097000,279007
0.097100,279007
0.097200,279007
0.097300,279005
0.097400,279005
0.097500,279517
0.097600,279517
0.097700,279517
0.097800,279517
0.097900,279517
0.098000,279517
0.098100,263117
0.098200,263117
0.098300,265197
0.098400,265197
0.098500,3053
0.098600,3053
0.098700,527341
0.098800,527341
0.098900,527341
0.099000,527341
0.099100,527341
0.099200,527341
0.099300,525293
0.099400,525293
0.099500,533485
0.099600,533485
0.099700,533487
0.099800,533487
0.099900,9195
0.100000,9195
0.100100,11243
0.100200,11243
0.100300,3067
0.100400,3067
0.100500,35834
0.100600,35834
0.100700,35834
0.100800,35834
0.100900,33790
0.101000,33790
0.101100,41918
0.101200,41918
0.101300,41918
0.101400,41918
0.101500,41919
0.101600,41919
0.101700,9119
0.101800,9119
0.101900,13215
0.102000,13215
0.102100,13279
0.102200,13279
0.102300,13271
0.102400,13271
0.102500,13271
0.102600,13271
0.102700,5079
0.102800,5079
0.102900,529399
0.103000,529399
0.103100,529271
0.103200,529271
0.103300,529271
0.103400,529271
0.103500,529271
0.103600,529271
0.103700,529271
0.103800,529271
0.103900,530295
0.104000,530295
0.104100,526199
0.104200,526199
0.104300,526199
0.104400,526199
0.104500,528247
0.104600,528247
0.104700,3959
0.104800,3959
0.104900,135031
0.105000,135031
0.105100,134007
0.105200,134007
0.105300,166775
0.105400,166775
0.105500,166774
0.105600,166774
0.105700,166774
0.105800,166774
0.105900,166782
0.106000,166782
0.106100,166778
0.106200,166778
0.106300,166778
0.106400,166778
0.106500,166778
0.106600,166778
0.106700,166778
0.106800,166778
0.106900,166778
0.107000,166778
0.107100,166778
0.107200,166778
0.107300,166522
0.107400,166522
0.107500,232062
0.107600,232062
0.107700,230006
0.107800,230006
0.107900,231031
0.108000,231031
0.108100,231015
0.108200,231015
0.108300,231015
0.108400,231015
0.108500,231015
0.108600,231015
0.108700,231015
0.108800,231015
0.108900,231015
0.109000,231015
0.109100,230503
0.109200,230503
0.109300,230759
0.109400,230759
0.109500,230727
0.109600,230727
0.109700,239047
0.109800,239047
0.109900,107973
0.110000,107973
0.110100,124357
0.110200,124357
0.110300,124357
0.110400,124357
0.110500,124357
0.110600,124357
0.110700,124357
0.110800,124357
0.110900,124293
0.111000,124293
0.111100,124293
0.111200,124293
0.111300,124309
0.111400,124309
0.111500,124305
0.111600,124305
0.111700,386449
0.111800,386449
0.111900,370065
0.112000,370065
0.112100,501137
0.112200,501137
0.112300,501137
0.112400,501137
0.112500,492945
0.112600,492945
0.112700,494992
0.112800,494992
0.112900,494992
0.113000,494992
0.113100,495504
0.113200,495504
0.113300,495376
0.113400,495376
0.113500,495376
0.113600,495376
0.113700,495376
0.113800,495376
0.113900,495376
0.114000,495376
0.114100,499472
0.114200,499472
0.114300,237328
0.114400,237328
0.114500,761360
0.114600,761360
0.114700,761368
0.114800,761368
0.114900,760328
0.115000,760328
0.115100,776744
0.115200,776744
0.115300,776232
0.115400,776232
0.115500,776234
0.115600,776234
0.115700,776226
0.115800,776226
0.115900,776226
0.116000,776226
0.116100,776290
0.116200,776290
0.116300,776258
0.116400,776258
0.116500,784450
0.116600,784450
0.116700,718914
0.116800,718914
0.116900,719938
0.117000,719938
0.117100,703554
0.117200,703554
0.117300,965698
0.117400,965698
0.117500,965698
0.117600,965698
0.117700,441408
0.117800,441408
0.117900,457796
0.118000,457796
0.118100,457796
0.118200,457796
0.118300,457732
0.118400,457732
0.118500,457740
0.118600,457740
0.118700,457740
0.118800,457740
0.118900,457736
0.119000,457736
0.119100,457768
0.119200,457768
0.119300,457768
0.119400,457768
0.119500,457760
0.119600,457760
0.119700,457761
0.119800,457761
0.119900,457729
0.120000,457729
0.120100,523393
0.120200,523393
0.120300,519297
0.120400,519297
0.120500,519296
0.120600,519296
0.120700,1043588
0.120800,1043588
0.120900,1041540
0.121000,1041540
0.121100,1041412
0.121200,1041412
0.121300,1046020
0.121400,1046020
0.121500,1029636
0.121600,1029636
0.121700,1029632
0.121800,1029632
0.121900,1046024
0.122000,1046024
0.122100,1045000
0.122200,1045000
0.122300,1045000
0.122400,1045000
0.122500,1047048
0.122600,1047048
0.122700,1042952
0.122800,1042952
0.122900,1042952
0.123000,1042952
0.123100,1042440
0.123200,1042440
0.123300,1042472
0.123400,1042472
0.123500,1042472
0.123600,1042472
0.123700,1042472
0.123800,1042472
0.123900,1042472
0.124000,1042472
0.124100,1042473
0.124200,1042473
0.124300,1042465
0.124400,1042465
0.124500,1042721
0.124600,1042721
0.124700,1042689
0.124800,1042689
0.124900,1042705
0.125000,1042705
0.125100,1042704
0.125200,1042704
0.125300,1026322
0.125400,1026322
0.125500,1027346
0.125600,1027346
0.125700,1019154
0.125800,1019154
0.125900,1018898
0.126000,1018898
0.126100,1018962
0.126200,1018962
0.126300,1018962
0.126400,1018962
0.126500,1018962
0.126600,1018962
0.126700,1018962
0.126800,1018962
0.126900,1019090
0.127000,1019090
0.127100,1019074
0.127200,1019074
0.127300,1019078
0.127400,1019078
0.127500,494788
0.127600,494788
0.127700,502981
0.127800,502981
0.127900,437445
0.128000,437445
0.128100,437381
0.128200,437381
0.128300,437637
0.128400,437637
0.128500,437637
0.128600,437637
0.128700,437637
0.128800,437637
0.128900,437637
0.129000,437637
0.129100,437669
0.129200,437669
0.129300,436517
0.129400,436517
0.129500,452901
0.129600,452901
0.129700,451365
0.129800,451365
0.129900,451109
0.130000,451109
0.130100,451237
0.130200,451237
0.130300,451237
0.130400,451237
0.130500,451237
0.130600,451237
0.130700,451237
0.130800,451237
0.130900,418469
0.131000,418469
0.131100,422565
0.131200,422565
0.131300,160421
0.131400,160421
0.131500,160421
0.131600,160421
0.131700,160423
0.131800,160423
0.131900,159911
0.132000,159911
0.132100,159919
0.132200,159919
0.132300,159887
0.132400,159887
0.132500,159903
0.132600,159903
0.132700,28831
0.132800,28831
0.132900,28831
0.133000,28831
0.133100,30879
0.133200,30879
0.133300,22687
0.133400,22687
0.133500,22687
0.133600,22687
0.133700,22687
0.133800,22687
0.133900,22943
0.134000,22943
0.134100,22942
0.134200,22942
0.134300,23006
0.134400,23006
0.134500,6620
0.134600,6620
0.134700,72668
0.134800,72668
0.134900,68572
0.135000,68572
0.135100,69468
0.135200,69468
0.135300,67452
0.135400,67452
0.135500,100220
0.135600,100220
0.135700,34684
0.135800,34684
0.135900,34684
0.136000,34684
0.136100,34684
0.136200,34684
0.136300,34685
0.136400,34685
0.136500,34681
0.136600,34681
0.136700,34683
0.136800,34683
0.136900,34667
0.137000,34667
0.137100,34795
0.137200,34795
0.137300,34539
0.137400,34539
0.137500,34543
0.137600,34543
0.137700,34543
0.137800,34543
0.137900,33519
0.138000,33519
0.138100,557295
0.138200,557295
0.138300,557551
0.138400,557551
0.138500,524783
0.138600,524783
0.138700,786927
0.138800,786927
0.138900,786927
0.139000,786927
0.139100,262639
0.139200,262639
0.139300,328175
0.139400,328175
0.139500,328175
0.139600,328175
0.139700,262639
0.139800,262639
0.139900,393727
0.140000,393727
0.140100,131519
0.140200,131519
0.140300,655807
0.140400,655807
0.140500,656319
0.140600,656319
0.140700,525239
0.140800,525239
0.140900,590775
0.141000,590775
0.141100,590775
0.141200,590775
0.141300,66551
0.141400,66551
0.141500,74739
0.141600,74739
0.141700,74739
0.141800,74739
0.141900,74739
0.142000,74739
0.142100,9211
0.142200,9211
0.142300,11227
0.142400,11227
0.142500,11227
0.142600,11227
0.142700,11227
0.142800,11227
0.142900,11231
0.143000,11231
0.143100,11230
0.143200,11230
0.143300,11230
0.143400,11230
0.143500,11230
0.143600,11230
0.143700,11230
0.143800,11230
0.143900,11230
0.144000,11230
0.144100,11230
0.144200,11230
0.144300,11230
0.144400,11230
0.144500,11230
0.144600,11230
0.144700,273374
0.144800,273374
0.144900,265180
0.145000,265180
0.145100,396284
0.145200,396284
0.145300,396156
0.145400,396156
0.145500,394109
0.145600,394109
0.145700,410237
0.145800,410237
0.145900,410237
0.146000,410237
0.146100,410237
0.146200,410237
0.146300,410365
0.146400,410365
0.146500,410237
0.146600,410237
0.146700,410237
0.146800,410237
0.146900,410237
0.147000,410237
0.147100,414333
0.147200,414333
0.147300,152185
0.147400,152185
0.147500,676601
0.147600,676601
0.147700,545401
0.147800,545401
0.147900,610937
0.148000,610937
0.148100,610937
0.148200,610937
0.148300,610937
0.148400,610937
0.148500,610937
0.148600,610937
0.148700,610937
0.148800,610937
0.148900,610937
0.149000,610937
0.149100,610937
0.149200,610937
0.149300,611945
0.149400,611945
0.149500,595561
0.149600,595561
0.149700,628457
0.149800,628457
0.149900,623849
0.150000,623849
0.150100,627945
0.150200,627945
0.150300,627945
0.150400,627945
0.150500,627945
0.150600,627945
0.150700,627913
0.150800,627913
0.150900,627917
0.151000,627917
0.151100,627916
0.151200,627916
0.151300,627916
0.151400,627916
0.151500,627918
0.151600,627918
0.151700,890054
0.151800,890054
0.151900,889030
0.152000,889030
0.152100,897222
0.152200,897222
0.152300,372934
0.152400,372934
0.152500,374982
0.152600,374982
0.152700,374918
0.152800,374918
0.152900,375174
0.153000,375174
0.153100,375046
0.153200,375046
0.153300,375046
0.153400,375046
0.153500,375046
0.153600,375046
0.153700,375046
0.153800,375046
0.153900,375046
0.154000,375046
0.154100,391430
0.154200,391430
0.154300,325894
0.154400,325894
0.154500,456966
0.154600,456966
0.154700,452870
0.154800,452870
0.154900,977154
0.155000,977154
0.155100,977170
0.155200,977170
0.155300,977168
0.155400,977168
0.155500,977168
0.155600,977168
0.155700,977168
0.155800,977168
0.155900,977168
0.156000,977168
0.156100,977680
0.156200,977680
0.156300,977424
0.156400,977424
0.156500,977424
0.156600,977424
0.156700,978448
0.156800,978448
0.156900,945680
0.157000,945680
0.157100,1011216
0.157200,1011216
0.157300,749072
0.157400,749072
0.157500,753152
0.157600,753152
0.157700,753184
0.157800,753184
0.157900,228896
0.158000,228896
0.158100,753184
0.158200,753184
0.158300,752672
0.158400,752672
0.158500,752673
0.158600,752673
0.158700,752641
0.158800,752641
0.158900,752649
0.159000,752649
0.159100,752649
0.159200,752649
0.159300,752648
0.159400,752648
0.159500,752776
0.159600,752776
0.159700,752776
0.159800,752776
0.159900,752768
0.160000,752768
0.160100,752832
0.160200,752832
0.160300,1014976
0.160400,1014976
0.160500,490560
0.160600,490560
0.160700,490561
0.160800,490561
0.160900,523329
0.161000,523329
0.161100,392193
0.161200,392193
0.161300,392225
0.161400,392225
0.161500,523297
0.161600,523297
0.161700,521248
0.161800,521248
0.161900,521256
0.162000,521256
0.162100,521256
0.162200,521256
0.162300,1045544
0.162400,1045544
0.162500,1029160
0.162600,1029160
0.162700,1029160
0.162800,1029160
0.162900,1029160
0.163000,1029160
0.163100,1029160
0.163200,1029160
0.163300,1029160
0.163400,1029160
0.163500,1029160
0.163600,1029160
0.163700,1029160
0.163800,1029160
0.163900,1029160
0.164000,1029160
0.164100,1029160
0.164200,1029160
0.164300,1029160
0.164400,1029160
0.164500,1029160
0.164600,1029160
0.164700,1029160
0.164800,1029160
0.164900,1029288
0.165000,1029288
0.165100,898184
0.165200,898184
0.165300,900236
0.165400,900236
0.165500,892044
0.165600,892044
0.165700,892036
0.165800,892036
0.165900,892038
0.166000,892038
0.166100,908422
0.166200,908422
0.166300,842886
0.166400,842886
0.166500,842886
0.166600,842886
0.166700,842886
0.166800,842886
0.166900,842950
0.167000,842950
0.167100,838726
0.167200,838726
0.167300,847174
0.167400,847174
0.167500,814402
0.167600,814402
0.167700,814403
0.167800,814403
0.167900,818499
0.168000,818499
0.168100,556353
0.168200,556353
0.168300,556865
0.168400,556865
0.168500,556865
0.168600,556865
0.168700,556865
0.168800,556865
0.168900,556865
0.169000,556865
0.169100,554833
0.169200,554833
0.169300,620305
0.169400,620305
0.169500,603985
0.169600,603985
0.169700,603921
0.169800,603921
0.169900,603985
0.170000,603985
0.170100,603985
0.170200,603985
0.170300,603985
0.170400,603985
0.170500,603985
0.170600,603985
0.170700,603985
0.170800,603985
0.170900,603985
0.171000,603985
0.171100,602961
0.171200,602961
0.171300,602961
0.171400,602961
0.171500,602961
0.171600,602961
0.171700,602961
0.171800,602961
0.171900,602963
0.172000,602963
0.172100,602963
0.172200,602963
