time,cell_voltages_a[0],cell_voltages_a[1],cell_voltages_a[2],cell_voltages_a[3],cell_voltages_a[4],cell_voltages_a[5],cell_voltages_a[6],cell_voltages_a[7],cell_voltages_a[8],cell_voltages_a[9],cell_voltages_a[10],cell_voltages_a[11],cell_voltages_a[12],cell_voltages_a[13],cell_voltages_a[14],cell_voltages_a[15],cell_voltages_a[16],cell_voltages_a[17],cell_voltages_a[18],cell_voltages_a[19]
0.017800,0.000000,1315.516197,1180.890022,1104.001243,1259.184846,1299.935051,-831.646763,1319.980200,1399.975786,1266.175110,1258.456595,1251.624260,1245.946353,1239.342779,3719.105944,-2972.579302,0.000000,1319.920802,1239.311796,1239.305599
0.017900,0.000000,1319.769020,1161.109805,-0.421514,1232.086355,1299.935051,-708.338961,2651.638175,1343.658535,1266.175110,1258.456595,1251.624260,1245.946353,1239.342779,3671.018503,-3055.184115,0.000000,1306.240971,1218.123246,1218.117155
0.018000,0.000000,1319.769020,1134.482928,0.000000,1242.328830,1299.935051,-584.332114,3995.817687,1305.591999,1266.175110,1258.456595,1251.624260,1245.946353,1239.342779,3619.308210,-3134.773829,0.000000,1296.443619,1205.293536,1197.823467
0.018100,0.000000,3966.533974,4129.579429,1222.966463,1240.317168,1299.935051,-459.748602,4026.344122,1379.600582,1266.175110,1258.456595,1251.624260,1245.946353,1239.342779,3564.026097,-3211.269901,0.000000,1284.456252,1205.293536,1197.823467
0.018200,0.000000,0.000000,4530.094869,1326.946368,1245.880878,1299.935051,-334.711373,2688.776744,1274.547983,1266.175110,1258.456595,1251.624260,1245.946353,1239.342779,3505.226720,-3284.596837,0.000000,1253.616437,1205.293536,1197.823467
0.018300,-0.000000,0.000000,0.000000,1196.293419,7911.256070,1299.935051,-209.343825,1345.899361,1287.213370,1266.175110,1258.456595,1251.624260,1245.946353,1239.342779,3442.968108,-3354.682272,0.000000,1244.884205,1205.293536,1197.823467
0.018400,0.000000,0.000000,0.000000,1305.410404,0.000000,1299.935051,-83.769680,2674.183004,1314.592706,1266.175110,1258.456595,1251.624260,1245.946353,1239.342779,3377.311702,-3421.457041,0.000000,1244.884205,1205.293536,1197.823467
0.018500,0.000000,0.000000,0.000000,1222.660034,1131.888916,1313.064926,0.000000,1326.769021,1293.073315,1313.038665,1313.032100,1313.025535,1313.018970,1313.012405,3308.322297,-3484.855244,0.000000,1244.884205,1306.480918,1299.010342
0.018600,0.000000,0.000000,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,1213.826837,1101.037978,1319.947201,0.000000,2655.417462,1310.573344,1319.920802,1319.914203,1319.907603,1319.901003,1319.894404,3236.067977,-3544.814317,0.000000,1244.884205,1291.992329,1284.521826
0.018700,0.000000,23.211036,0.000000,1196.615771,1099.415375,1347.801156,0.000000,1327.321712,6026.737145,1347.774200,1347.767461,1347.760722,1347.753984,1347.747245,3160.620050,-3601.275086,0.000000,1244.884205,1347.713551,1347.706813
0.018800,60383776054000136468892439052900711152923531585461828841620979586360692974458437703714647382627565881412591832302968210957748635548658141147476126597120.000000,-47.850795,0.000000,1230.623749,1116.761569,1353.411719,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,2655.703488,0.000000,1381.679324,1388.847794,1395.543249,1401.531834,1407.593014,3082.052971,-3654.181831,0.000000,1244.884205,1407.557824,1407.550786
0.018900,0.000000,0.000000,0.000000,1211.930219,1110.208424,1353.411719,-2317.124689,2672.255560,1405.721265,1381.679324,1388.847794,1395.543249,1401.531834,1407.593014,3000.444279,-3703.482339,0.000000,0.000000,1422.338101,1422.330989
0.019000,0.000000,0.000000,0.000000,1216.257233,1133.270649,1319.947201,-2418.396459,2686.699129,1414.322478,1319.920802,1319.914203,1319.907603,1319.901003,1319.894404,2915.874510,-3749.127958,0.000000,0.000000,1352.608089,1352.601326
0.019100,0.000000,0.000000,0.000000,1240.137500,1097.912981,1319.947201,-2517.281564,0.000000,1422.844603,1319.920802,1319.914203,1319.907603,1319.901003,1319.894404,2828.427125,-3791.073640,0.000000,1325.814711,1335.804547,1345.251162
0.019200,0.000000,0.000000,0.000000,1215.987334,1121.246388,1319.947201,-2613.682416,0.000000,1422.636162,1319.920802,1319.914203,1319.907603,1319.901003,1319.894404,2738.188424,-3829.277990,0.000000,1319.894282,1319.861407,1319.854808
0.019300,813934417674806712829284217842192635004696913559103808909629809995872018774216643492224047938612381526372047388923658240.000000,88.253125,0.000000,1232.115350,1099.122498,1319.947201,-2707.503879,0.000000,1428.098795,1319.920802,1319.914203,1319.907603,1319.901003,1319.894404,2645.247461,-3863.703305,0.000000,1310.404284,1319.861407,1319.854808
0.019400,0.000000,107.305977,0.000000,1205.359647,1112.016540,1319.947201,-2798.653362,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,1394.796840,1319.920802,1319.914203,1319.907603,1319.901003,1319.894404,2549.695959,-3894.315611,0.000000,1297.915727,1319.861407,1319.854808
0.019500,0.000000,0.000000,0.000000,1199.647186,1347.027763,1319.947201,-2887.040912,31.231273,1427.722265,1319.920802,1319.914203,1319.907603,1319.901003,1319.894404,2451.628215,-3921.084698,0.000000,1297.915727,1319.861407,1319.854808
0.019600,0.000000,0.000000,0.000000,1234.131870,1399.954787,1319.947201,-2972.579302,-96.134032,1387.885469,1319.920802,1319.914203,1319.907603,1319.901003,1319.894404,2351.141009,-3943.984148,0.000000,1297.915727,1319.861407,1319.854808
0.019700,0.000000,0.000000,0.000000,1207.033920,1343.638381,0.000000,-3055.184115,-156.225562,1392.312820,0.000000,0.000000,0.000000,0.000000,0.000000,2248.333511,-3962.991362,0.000000,1297.915727,0.000000,0.000000
0.019800,0.000000,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,0.000000,1242.303984,1323.001452,0.000000,-3134.773829,-194.735131,1402.744133,0.000000,0.000000,0.000000,0.000000,0.000000,2143.307180,-3978.087581,0.000000,1297.915727,0.000000,0.000000
0.019900,0.000000,0.000000,0.000000,1215.264569,1379.579889,0.000000,-3211.269901,-230.987943,1130.007093,1362.094690,1362.087879,1362.081069,1362.074258,0.000000,0.000000,-3989.257909,0.000000,1319.920802,1362.033397,1362.026586
0.020000,0.000000,0.000000,0.000000,1220.828168,1274.528865,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,-3284.596837,-239.752139,1148.992399,1357.978114,1357.971325,1357.964535,1357.957745,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,0.000000,-3996.491320,0.000000,1319.920802,1357.917007,1357.910217
0.020100,0.000000,0.000000,0.000000,-4.610363,1287.194062,0.000300,-3354.682272,-222.002957,1184.922037,1361.050235,1361.043430,1361.036625,1361.029820,0.000300,0.000000,0.000000,0.000000,1341.019261,1360.988989,1360.982184
0.020200,60383776054000136468892439052900711152923531585461828841620979586360692974458437703714647382627565881412591832302968210957748635548658141147476126597120.000000,0.000000,0.000000,0.000000,1332.002024,0.000400,-3421.457041,-183.458625,1088.234088,1342.877578,1342.870864,1342.864150,1342.857435,0.000400,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,0.000000,0.000000,1350.929784,1342.817150,1342.810436
0.020300,0.000000,0.000000,0.000000,1130.432581,1310.482956,0.000500,0.000000,-211.340927,1184.128414,1335.789285,1344.065281,1351.287027,1358.505549,0.000500,-1665.123169,0.000000,0.000000,1350.929784,1358.464794,1358.458002
0.020400,0.000000,0.000000,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,1099.582261,1310.553685,0.000600,0.000000,-174.644642,1087.898310,1319.914203,1328.190278,1335.412103,1342.630704,0.000600,-1550.062346,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,0.000000,1340.444254,1394.641387,1403.373613
0.020500,813934417674806712829284217842192635004696913559103808909629809995872018774216643492224047938612381526372047388923658240.000000,0.000000,0.000000,1099.393386,9637.910452,0.000700,0.000000,-158.165345,1138.482725,1319.914203,1319.907603,1319.901003,1319.894404,0.000700,-1433.471798,95.092696,0.000000,1333.993540,1363.131521,1371.863905
0.020600,0.000000,0.000000,0.000000,1115.305537,0.000000,0.000800,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,-167.781479,1164.323593,1319.914203,1319.907603,1319.901003,1319.894404,0.000800,-1315.466587,68.842727,0.000000,1319.920802,1319.854808,1319.848208
0.020700,0.000000,0.000000,0.000000,1108.752523,1405.700179,0.000900,95.092696,-134.559073,1111.052845,1319.914203,1319.907603,1319.901003,1319.894404,0.000900,-1196.163169,43.016072,0.000000,1319.920802,1319.854808,1319.848208
0.020800,0.000000,0.000000,0.000000,1131.814287,1400.122493,0.001000,68.842727,-147.393162,1104.034363,1319.914203,1319.907603,1319.901003,1319.894404,0.001000,-1075.679282,4.453815,0.000000,1319.920802,1319.854808,1319.848208
0.020900,0.000000,0.000000,1331.664575,1097.891023,1422.823260,0.001100,43.016072,-138.922671,9532.010404,1298.326172,1289.930607,1283.196203,1275.820129,0.001100,-954.133830,-33.532949,0.000000,1319.920802,1236.497529,1231.388017
0.021000,110529377525776568129108392543866789328732463873900825735055415010402014484654037942546872174330690610549644052291445542895138717199521390718545041254093177225216.000000,0.000000,1319.973600,1119.790266,1408.436053,0.001200,4.453815,-155.968038,0.000000,1296.437137,1288.041580,1281.307187,1273.931122,0.001200,-831.646763,-44.135445,0.000000,1319.920802,1234.608578,1229.499075
0.021100,0.000000,1319.980200,1319.973600,1099.100516,1417.696349,0.001300,-33.532949,-132.004049,1223.003153,1284.449829,1284.443407,1284.436985,1277.060905,0.001300,-708.338961,-27.503761,0.000000,0.000000,1237.738267,1232.628748
0.021200,0.000000,1319.980200,1319.973600,1110.560603,1380.597148,0.001400,-44.135445,-109.795719,1326.986177,1253.610169,1253.603901,1253.597633,1253.591365,0.001400,-584.332114,-23.379117,0.000000,0.000000,1221.215391,1216.105955
0.021300,0.000000,1319.980200,1319.973600,1347.000822,1413.522079,0.001500,-27.503761,-132.783539,1184.842644,1236.969713,1228.574455,1228.568312,1228.562169,0.001500,-459.748602,-18.393729,0.000000,1328.368619,1216.075026,1210.965616
0.021400,0.000000,1319.980200,1319.973600,1399.926788,1387.864651,0.001600,-23.379117,-116.222849,1305.449567,1236.969713,1228.574455,1221.840358,1214.464591,0.001600,-334.711373,-13.313224,0.000000,1266.175110,1214.428157,1214.422085
0.021500,-0.000000,1319.980200,1319.973600,1343.611508,1392.291935,0.000000,-18.393729,-102.066592,1175.921596,1236.969713,1228.574455,1221.840358,1214.464591,0.001700,-209.343825,5.659428,0.000000,1266.175110,1199.683951,1199.677953
0.021600,0.000000,1319.980200,1319.973600,1346.708196,1388.544322,0.000000,-13.313224,-70.834774,1213.863252,1236.969713,1228.574455,1221.840358,1214.464591,0.001800,-83.769680,-1.063989,0.000000,1266.175110,1180.954973,1180.949068
0.021700,0.000000,1319.980200,1319.973600,1379.552297,1153.945025,0.000000,5.659428,-106.499077,1196.651670,1236.969713,1228.574455,1221.840358,1214.464591,0.001900,41.887136,5.005117,0.000000,1266.175110,1175.143831,1170.034625
0.021800,0.000000,1319.980200,1319.973600,1279.795304,1148.975165,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,-1.063989,-84.470907,1183.883068,1236.969713,1228.574455,1221.840358,1214.464591,0.002000,167.502615,-1.443796,0.000000,1266.175110,1175.143831,1170.034625
0.021900,0.000000,1319.980200,1325.593219,1287.168318,1184.904263,3982.247858,5.005117,-86.684159,1211.966578,0.000000,0.000000,0.000000,0.000000,0.002100,292.952789,18.283336,0.000000,1266.175110,0.000000,0.000000
0.022000,0.000000,1319.980200,1325.593219,1355.708588,1088.217765,3968.458805,-1.443796,-72.579452,1205.090251,0.000000,0.000000,0.000000,0.000000,0.002200,418.113853,12.672753,0.000000,1266.175110,0.000000,0.000000
0.022100,0.000000,1330.406573,1325.593219,1334.189951,1199.230801,3950.753362,0.000000,-62.217804,1240.174705,1325.808082,1325.801453,1325.794824,1325.788195,0.002300,542.862290,19.502996,0.000000,1313.038665,1325.748422,1325.741793
0.022200,0.000000,1330.406573,1325.593219,1310.527475,1104.118291,3929.149003,0.000000,-76.288503,1254.638904,1319.887683,1319.881084,1319.874484,1319.867885,0.002400,667.074987,26.624127,0.000000,1319.920802,1319.828289,1319.821690
0.022300,0.000000,1330.406573,1325.593219,-17.828574,1138.465648,3903.667048,0.000000,-74.184048,1270.767404,1310.397732,1310.391180,1310.384628,1310.378076,0.002500,790.629362,21.680975,0.000000,1347.774200,1310.338765,1310.332214
0.022400,110529377525776568129108392543866789328732463873900825735055415010402014484654037942546872174330690610549644052291445542895138717199521390718545041254093177225216.000000,1330.406573,1325.593219,0.000000,1188.261010,3874.332645,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,-76.123545,1244.010899,1296.064116,1293.743322,1290.663773,1290.657320,0.002600,913.403480,28.903539,0.000000,1381.679324,1296.947291,1299.386330
0.022500,0.000000,1330.406573,1325.593219,1405.672065,1111.036179,3841.174743,127.722845,144.569308,1238.298267,1296.064116,1293.743322,1290.663773,1289.793629,0.002700,1035.276180,36.358695,0.000000,1381.679324,1289.171513,1289.165068
0.022600,0.000000,1330.406573,1325.593219,1381.960640,1104.017803,3804.226065,329.953518,144.505570,1272.783985,1296.064116,1293.743322,1290.663773,1289.793629,0.002800,1156.127188,30.797635,0.000000,1319.920802,1296.128681,1298.567724
0.022700,-0.000000,1330.406573,1325.593219,1409.027397,11465.329945,3763.523076,398.483268,0.000000,1245.685222,1296.064116,1293.743322,1290.663773,1289.793629,0.002900,1275.837237,27.242757,0.000000,1319.920802,1296.128681,1298.567724
0.022800,0.000000,1330.406573,1325.593219,1390.274033,0.000000,3719.105944,398.377891,0.000000,1242.341253,1296.064116,1293.743322,1290.663773,1289.793629,0.003000,1394.288189,22.367076,0.000000,1319.920802,1296.128681,1298.567724
0.022900,0.000000,1330.406573,0.000000,1399.534145,1222.984808,3671.018503,394.909988,0.000000,1253.916118,1319.914203,1319.907603,1319.901003,1319.894404,0.003100,1511.363147,31.524090,0.000000,1319.920802,1319.854808,1319.848208
0.023000,0.000000,1330.406573,0.000000,1380.569536,1326.966273,3619.308210,391.233388,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,1259.479884,1319.914203,1319.907603,1319.901003,1319.894404,0.003200,1626.946572,27.636186,0.000000,1319.920802,1319.854808,1319.848208
0.023100,0.000000,0.000000,1325.867745,1395.359958,1184.824871,3564.026097,388.998392,-128.523368,11429.399972,1341.012556,1341.005851,1340.999146,1340.992441,0.000000,1740.924397,23.811541,0.000000,1319.920802,1340.952211,1340.945507
0.023200,0.000000,0.000000,1323.724933,1387.836893,1305.429985,3505.226720,320.159016,-171.875701,0.000000,1351.320612,1352.322594,1354.232883,1354.061822,0.000000,1853.184140,33.644001,0.000000,1319.920802,1345.759923,1343.274692
0.023300,0.000000,0.000000,1323.724933,1392.264089,1211.606993,0.000000,385.894397,-158.803885,1132.621419,1351.320612,1352.322594,1354.232883,1354.061822,0.000000,0.000000,30.171828,0.000000,0.000000,1345.759923,1343.274692
0.023400,0.000000,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,1323.724933,1370.382701,1213.845044,0.000000,322.662835,-156.238464,1101.770173,1340.835135,1341.837169,1343.747510,1343.576502,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,0.000000,26.758472,0.000000,0.000000,1335.274918,1332.789739
0.023500,0.000000,0.000000,1323.724933,1187.794066,1196.633721,0.000000,327.649547,-163.608723,1099.426369,1334.384452,1335.386519,1337.296892,1337.125916,3982.247858,0.000000,0.000000,0.000000,1362.094690,1328.824525,1326.339379
0.023600,0.000000,0.000000,1323.724933,1148.952185,1195.748814,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,333.434981,-115.346596,1117.493921,1319.914203,1319.907603,1319.901003,1319.730114,3968.458805,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,0.000000,0.000000,1357.978114,1311.050190,1308.565133
0.023700,-0.000000,0.000000,1323.724933,1184.880565,1211.948398,-1665.123169,279.128382,-77.938556,1110.940711,1319.914203,1319.907603,1319.901003,1319.894404,3950.753362,-2317.124689,0.000000,0.000000,1361.050235,1319.854808,1319.848208
0.023800,0.000000,0.000000,1323.724933,1113.181103,1216.275477,-1550.062346,291.898733,-51.891192,1134.003166,1319.914203,1319.907603,1319.901003,1319.894404,3929.149003,-2418.396459,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,0.000000,1342.877578,1319.854808,1319.848208
0.023900,0.000000,0.000000,1319.973600,1199.206817,1240.156102,-1433.471798,0.000000,-37.570952,1097.923961,1319.914203,1319.907603,1319.901003,1319.894404,3903.667048,-2517.281564,127.722845,0.000000,1335.789285,1319.854808,1319.848208
0.024000,0.000000,0.000000,1319.973600,1137.968328,1234.364365,-1315.466587,0.000000,-35.200060,1121.978785,1319.914203,1319.907603,1319.901003,1319.894404,3874.332645,-2613.682416,329.953518,0.000000,1319.914203,1319.854808,1319.848208
0.024100,0.000000,0.000000,1336.910522,1138.442879,1250.492623,-1196.163169,0.000000,-44.854063,1099.133489,0.000000,0.000000,0.000000,0.000000,3841.174743,-2707.503879,398.483268,1315.588794,1319.914203,0.000000,0.000000
0.024200,0.000000,0.000000,1336.910522,1204.897976,1223.736519,-1075.679282,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,-66.461060,1112.748845,0.000000,0.000000,0.000000,0.000000,3804.226065,-2798.653362,398.377891,1239.336582,1319.914203,0.000000,0.000000
0.024300,0.000000,0.000000,1336.910522,1111.013959,1218.023972,-954.133830,0.000000,-99.802603,1347.041233,1328.361977,1328.355335,1328.348693,1321.744707,3763.523076,-2887.040912,394.909988,1233.187278,1319.914203,1280.222923,1272.994825
0.024400,0.000000,0.000000,1326.424573,1103.995723,1252.509173,-831.646763,1319.980200,-13.988029,1399.968786,1258.456595,1251.624260,1245.946353,1239.342779,3719.105944,-2972.579302,391.233388,1233.187278,1319.914203,1239.305599,1239.299402
0.024500,0.000000,0.000000,1319.973600,-1.824764,1225.410817,-708.338961,2651.638175,-6.680177,1343.651817,1258.456595,1251.624260,1245.946353,1239.342779,3671.018503,-3055.184115,388.998392,1233.187278,1298.326172,1218.117155,1218.111065
0.024600,0.000000,0.000000,1319.973600,0.000000,1242.322618,-584.332114,3995.817687,-10.420804,1311.685369,1258.456595,1251.624260,1245.946353,1239.342779,3619.308210,-3134.773829,320.159016,1233.187278,1296.437137,1197.823467,1190.595781
0.024700,0.000000,1325.874374,1319.973600,1222.960348,1233.641589,-459.748602,4026.344122,37.887352,1379.593684,1258.456595,1251.624260,1245.946353,1239.342779,3564.026097,-3211.269901,385.894397,1233.187278,1284.449829,1197.823467,1190.595781
0.024800,0.000000,1325.874374,1319.973600,1326.939734,1239.205272,-334.711373,2688.776744,73.189399,1274.541611,1258.456595,1251.624260,1245.946353,1239.342779,3505.226720,-3284.596837,322.662835,1233.187278,1253.610169,1197.823467,1190.595781
0.024900,-0.000000,1325.874374,1319.973600,1206.881785,0.000000,-209.343825,1345.899361,95.145878,1287.206934,1258.456595,1251.624260,1245.946353,1239.342779,3442.968108,-3354.682272,327.649547,1313.005840,1236.969713,1197.823467,1190.595781
0.025000,0.000000,1325.874374,1319.973600,1305.403876,0.000000,-83.769680,2674.183004,103.580219,1320.686031,1258.456595,1251.624260,1245.946353,1239.342779,3377.311702,-3421.457041,333.434981,1319.887804,1236.969713,1197.823467,1190.595781
0.025100,0.000000,1325.874374,0.000000,1222.653921,1325.668879,0.000000,1326.769021,98.480510,1299.166748,1313.032100,1313.025535,1313.018970,1313.012405,3308.322297,-3484.855244,279.128382,1347.740506,1236.969713,1299.010342,1291.782150
0.025200,0.000000,1325.874374,0.000000,1213.820767,1319.749102,0.000000,2655.417462,79.999388,1310.566791,1319.914203,1319.907603,1319.901003,1319.894404,3236.067977,-3544.814317,291.898733,1407.585976,1236.969713,1284.521826,1277.293707
0.025300,0.000000,1325.874374,1328.421755,1196.609788,1310.260147,0.000000,1327.321712,48.452062,11251.487150,1347.767461,1347.760722,1347.753984,1347.747245,3160.620050,-3601.275086,314.412014,1415.040782,1236.969713,1347.706813,1347.700074
0.025400,0.000000,1325.874374,1326.029215,1241.211943,1322.016650,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,2655.703488,69.451403,0.000000,1388.847794,1395.543249,1401.531834,1407.593014,3082.052971,-3654.181831,337.281582,1319.887804,1236.969713,1407.550786,1407.543749
0.025500,0.000000,1319.980200,1326.029215,1211.924160,1318.895358,-2317.124689,2672.255560,80.438769,1405.714236,1388.847794,1395.543249,1401.531834,1407.593014,3000.444279,-3703.482339,303.014090,1319.887804,0.000000,1422.330989,1422.323877
0.025600,0.000000,1319.980200,1326.029215,1216.251152,1306.783869,-2418.396459,2686.699129,143.932670,1410.517623,1319.914203,1319.907603,1319.901003,1319.894404,2915.874510,-3749.127958,272.839692,1319.887804,0.000000,1352.601326,1352.594563
0.025700,0.000000,1330.466201,1326.029215,1240.131299,1318.026885,-2517.281564,0.000000,129.103874,1422.837489,1319.914203,1319.907603,1319.901003,1319.894404,2828.427125,-3791.073640,308.929027,1319.887804,1325.808082,1345.251162,1353.937206
0.025800,0.000000,1330.466201,1326.029215,1210.941257,1334.301025,-2613.682416,0.000000,102.398316,1418.831266,1319.914203,1319.907603,1319.901003,1319.894404,2738.188424,-3829.277990,290.252777,1319.887804,1319.887683,1319.854808,1328.540978
0.025900,0.000000,1330.466201,1326.029215,1227.069192,1319.775619,-2707.503879,0.000000,128.989967,1428.091655,1319.914203,1319.907603,1319.901003,1319.894404,2645.247461,-3863.703305,276.850574,1319.887804,1310.397732,1319.854808,1319.848208
0.026000,0.000000,1319.980200,1326.029215,1200.313623,1319.775619,-2798.653362,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,142.956181,1390.992082,1319.914203,1319.907603,1319.901003,1319.894404,2549.695959,-3894.315611,203.264819,1319.887804,1296.064116,1319.854808,1319.848208
0.026100,0.000000,1319.980200,1318.741606,1194.601191,1320.397531,-2887.040912,31.231273,-11.560300,1423.917342,1319.914203,1319.907603,1319.901003,1319.894404,2451.628215,-3921.084698,267.483669,0.000000,1296.064116,1319.854808,1319.848208
0.026200,0.000000,1319.980200,1319.973600,1229.085702,1318.835422,-2972.579302,-96.134032,-10.279806,1387.878529,1319.914203,1319.907603,1319.901003,1319.894404,2351.141009,-3943.984148,213.675966,0.000000,1296.064116,1319.854808,1319.848208
0.026300,0.000000,1319.980200,1331.942703,1201.987888,1318.835422,-3055.184115,-156.225562,0.000000,1392.305858,0.000000,0.000000,0.000000,0.000000,2248.333511,-3962.991362,236.416497,0.000000,1296.064116,0.000000,0.000000
0.026400,0.000000,1319.980200,1331.942703,1242.297772,1308.351046,-3134.773829,-194.735131,0.000000,1398.939336,0.000000,0.000000,0.000000,0.000000,2143.307180,-3978.087581,200.431276,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,1296.064116,0.000000,0.000000
0.026500,0.000000,1319.980200,1331.942703,1210.218495,1301.901041,-3211.269901,-230.987943,0.000000,1137.720103,1362.087879,1362.081069,1362.074258,0.000000,0.000000,-3989.257909,172.058689,-21.947538,1319.914203,1362.026586,1362.019776
0.026600,0.000000,1319.980200,1319.973600,1215.782067,1299.604022,-3284.596837,-239.752139,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,1148.986654,1357.971325,1357.964535,1357.957745,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,0.000000,-3996.491320,219.865008,0.973682,1319.914203,1357.910217,1357.903427
0.026700,0.000000,0.000000,1319.973600,0.000000,1306.470326,-3354.682272,-222.002957,3971.427183,1184.916112,1361.043430,1361.036625,1361.029820,0.000300,0.000000,0.000000,208.711751,2.050008,1341.012556,1360.982184,1360.975380
0.026800,0.000000,0.000000,1319.973600,0.000000,1319.775619,-3421.457041,-183.458625,5311.378804,1088.228647,1342.870864,1342.864150,1342.857435,0.000400,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,0.000000,205.764033,2.925296,1351.320612,1342.810436,1342.803722
0.026900,0.000000,0.000000,1319.973600,0.000000,1319.775619,0.000000,-211.340927,6657.129739,1191.841153,1344.065281,1351.287027,1358.505549,0.000500,-1665.123169,0.000000,0.000000,3.497321,1351.320612,1358.458002,1358.451209
0.027000,0.000000,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,1319.973600,0.000000,1319.775619,0.000000,-174.644642,5336.842056,1087.892870,1328.190278,1335.412103,1342.630704,0.000600,-1550.062346,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,0.000000,4.105360,1340.835135,1403.373613,1409.988098
0.027100,0.000000,0.000000,1319.973600,-113.007803,0.000000,0.000000,-158.165345,5350.695222,1138.477033,1319.907603,1319.901003,1319.894404,0.000700,-1433.471798,95.092696,0.000000,5.606896,1334.384452,1371.863905,1378.478548
0.027200,0.000000,0.000000,1319.973600,-125.490186,0.000000,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,-167.781479,5362.797026,1172.036431,1319.907603,1319.901003,1319.894404,0.000800,-1315.466587,68.842727,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,-14.841004,1319.914203,1319.848208,1326.463111
0.027300,0.000000,0.000000,0.000000,-131.499035,1204.931992,95.092696,-134.559073,5370.243016,1111.047290,1319.907603,1319.901003,1319.894404,0.000900,-1196.163169,43.016072,0.000000,9.657018,1319.914203,1319.848208,1319.841609
0.027400,0.000000,0.000000,0.000000,-151.359459,1211.131349,68.842727,-147.393162,5374.142771,1104.028843,1319.907603,1319.901003,1319.894404,0.001000,-1075.679282,4.453815,1319.980200,-8.912103,1319.914203,1319.848208,1319.841609
0.027500,0.000000,0.000000,0.000000,0.000000,1207.223960,43.016072,-138.922671,5375.653776,8148.479310,1289.930607,1283.196203,1275.820129,0.001100,-954.133830,-33.532949,2651.638175,-4.985256,1319.914203,1231.388017,1227.840121
0.027600,0.000000,0.000000,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,0.000000,1143.845635,4.453815,-155.968038,5375.967877,0.000000,1288.041580,1281.307187,1273.931122,0.001200,-831.646763,-44.135445,3995.817687,-1.198308,1319.914203,1229.499075,1225.951189
0.027700,0.000000,0.000000,0.000300,0.000000,1127.722106,-33.532949,-132.004049,5376.297362,1222.997038,1284.443407,1284.436985,1277.060905,0.001300,-708.338961,-27.503761,4026.344122,-18.006146,0.000000,1232.628748,1229.080847
